
Predictions were generated on 17-Jan-2026 at 06:32:31 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.1
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #18: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	Spn2MLxb1	Spn2MLyb1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
(s)	(m)	(m)	(deg)	(deg)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)
   30.8500	  6.481186152E-001	 -9.490278363E-002	  0.000000000E+000	  0.000000000E+000	  9.450194359E+000	  1.950000000E+001	  1.891500000E+003	 -5.447130185E-003	  1.616552705E-003	  0.000000000E+000	 -4.639072037E+001	  3.056328735E+002	  6.966728210E+001	 -1.018442512E+000	  1.616818115E+003	 -8.414780617E+000	  1.910436035E+003	  1.911177993E+000	 -7.770329475E+000	 -2.175300407E+001	  1.706437874E+001	 -8.404277802E+000	  2.407445431E+000	 -4.578928277E-002	 -1.116283989E+001	 -4.145216751E+001	  1.469358158E+001	 -1.051957798E+001	  3.041968346E+000	 -4.680448771E-002	 -2.616449585E+002	 -9.106535034E+002	  1.469432259E+001
   30.8563	  6.483983397E-001	 -9.494282305E-002	  0.000000000E+000	  0.000000000E+000	  1.018143463E+001	  1.950000000E+001	  1.891500000E+003	 -5.408891477E-003	  1.640219474E-003	  0.000000000E+000	 -4.638642502E+001	  3.057718811E+002	  6.969017792E+001	 -1.020645142E+000	  1.616819336E+003	 -8.330507278E+000	  1.911148438E+003	  1.912224770E+000	 -7.532717705E+000	 -2.134152031E+001	  1.767237663E+001	 -8.339076042E+000	  2.448580265E+000	 -4.948735237E-002	 -1.097301006E+001	 -4.119329453E+001	  1.504500389E+001	 -1.044737053E+001	  3.093955755E+000	 -5.049022287E-002	 -2.657358398E+002	 -9.042429199E+002	  1.504574871E+001
   30.8625	  6.486858130E-001	 -9.498368949E-002	  0.000000000E+000	  0.000000000E+000	  1.091270161E+001	  1.950000000E+001	  1.891500000E+003	 -5.369789898E-003	  1.663622796E-003	  0.000000000E+000	 -4.638218689E+001	  3.059146118E+002	  6.971330261E+001	 -1.022879601E+000	  1.616820312E+003	 -8.245852470E+000	  1.911869629E+003	  1.913182616E+000	 -7.301173210E+000	 -2.091415596E+001	  1.826843452E+001	 -8.272635460E+000	  2.489191532E+000	 -5.290659890E-002	 -1.078851223E+001	 -4.092687225E+001	  1.539346218E+001	 -1.037345886E+001	  3.145281792E+000	 -5.389691517E-002	 -2.697776794E+002	 -8.976866455E+002	  1.539420700E+001
   30.8688	  6.489809155E-001	 -9.502534568E-002	  0.000000000E+000	  0.000000000E+000	  1.164394188E+001	  1.950000000E+001	  1.891500000E+003	 -5.329828709E-003	  1.686758013E-003	  0.000000000E+000	 -4.637891769E+001	  3.060609436E+002	  6.973657227E+001	 -1.025070906E+000	  1.616821045E+003	 -8.162991524E+000	  1.912597656E+003	  1.914237142E+000	 -7.076938629E+000	 -2.047335243E+001	  1.885145760E+001	 -8.204919815E+000	  2.529249191E+000	 -5.654522777E-002	 -1.061064053E+001	 -4.065588379E+001	  1.573788738E+001	 -1.029777145E+001	  3.195908308E+000	 -5.752275512E-002	 -2.737684937E+002	 -8.909829712E+002	  1.573863411E+001
   30.8750	  6.492834091E-001	 -9.506774694E-002	  0.000000000E+000	  0.000000000E+000	  1.237520885E+001	  1.950000000E+001	  1.891500000E+003	 -5.289010238E-003	  1.709621167E-003	  0.000000000E+000	 -4.637588882E+001	  3.062107239E+002	  6.976000977E+001	 -1.027340770E+000	  1.616821655E+003	 -8.079400063E+000	  1.913331909E+003	  1.915321112E+000	 -6.858385563E+000	 -2.001850891E+001	  1.942076111E+001	 -8.135984421E+000	  2.568834066E+000	 -5.997224897E-002	 -1.043810654E+001	 -4.037837601E+001	  1.607625389E+001	 -1.022034836E+001	  3.245806217E+000	 -6.093677878E-002	 -2.777072754E+002	 -8.841335449E+002	  1.607700539E+001
   30.8813	  6.495929956E-001	 -9.511086345E-002	  0.000000000E+000	  0.000000000E+000	  1.310644913E+001	  1.950000000E+001	  1.891500000E+003	 -5.247339141E-003	  1.732207835E-003	  0.000000000E+000	 -4.637356186E+001	  3.063639832E+002	  6.978353119E+001	 -1.029450178E+000	  1.616822510E+003	 -7.997432709E+000	  1.914072144E+003	  1.916324258E+000	 -6.653166294E+000	 -1.954969406E+001	  1.997865105E+001	 -8.065831184E+000	  2.607677460E+000	 -6.320735812E-002	 -1.027742004E+001	 -4.009445953E+001	  1.641555405E+001	 -1.014119434E+001	  3.294929981E+000	 -6.415864825E-002	 -2.815908813E+002	 -8.771386108E+002	  1.641630554E+001
   30.8875	  6.499096155E-001	 -9.515464306E-002	  0.000000000E+000	  0.000000000E+000	  1.383768940E+001	  1.950000000E+001	  1.891500000E+003	 -5.204818211E-003	  1.754513942E-003	  0.000000000E+000	 -4.637179565E+001	  3.065205078E+002	  6.980712891E+001	 -1.031582594E+000	  1.616823242E+003	 -7.917049408E+000	  1.914817261E+003	  1.917413235E+000	 -6.457336903E+000	 -1.906664467E+001	  2.052235413E+001	 -7.994507790E+000	  2.645955563E+000	 -6.607538462E-002	 -1.012551975E+001	 -3.980263138E+001	  1.674983025E+001	 -1.006033802E+001	  3.343240976E+000	 -6.701326370E-002	 -2.854183655E+002	 -8.699998169E+002	  1.675058365E+001
   30.8938	  6.502329111E-001	 -9.519904852E-002	  0.000000000E+000	  0.000000000E+000	  1.456895638E+001	  1.950000000E+001	  1.891500000E+003	 -5.161452107E-003	  1.776535413E-003	  0.000000000E+000	 -4.637094116E+001	  3.066800842E+002	  6.983081818E+001	 -1.033796191E+000	  1.616823364E+003	 -7.838076115E+000	  1.915565186E+003	  1.918572187E+000	 -6.268679619E+000	 -1.857199669E+001	  2.105219841E+001	 -7.921949863E+000	  2.683598042E+000	 -6.946435571E-002	 -9.979766846E+000	 -3.950801849E+001	  1.708191490E+001	 -9.977673531E+000	  3.390881300E+000	 -7.038860768E-002	 -2.891940308E+002	 -8.627139282E+002	  1.708266830E+001
   30.9000	  6.505626440E-001	 -9.524404258E-002	  0.000000000E+000	  0.000000000E+000	  1.530019665E+001	  1.950000000E+001	  1.891500000E+003	 -5.117245018E-003	  1.798268175E-003	  0.000000000E+000	 -4.637031937E+001	  3.068427734E+002	  6.985449982E+001	 -1.035778403E+000	  1.616824341E+003	 -7.760438919E+000	  1.916317017E+003	  1.919677973E+000	 -6.095649242E+000	 -1.806389427E+001	  2.156843758E+001	 -7.848250866E+000	  2.720569611E+000	 -7.217117399E-002	 -9.848763466E+000	 -3.920536041E+001	  1.741012764E+001	 -9.893313408E+000	  3.437541962E+000	 -7.308158278E-002	 -2.929065552E+002	 -8.552852783E+002	  1.741088104E+001
   30.9062	  6.508985162E-001	 -9.528958797E-002	  0.000000000E+000	  0.000000000E+000	  1.603143692E+001	  1.950000000E+001	  1.891500000E+003	 -5.072200671E-003	  1.819708385E-003	  0.000000000E+000	 -4.637060165E+001	  3.070084229E+002	  6.987823486E+001	 -1.038015723E+000	  1.616824341E+003	 -7.685139656E+000	  1.917070923E+003	  1.920899630E+000	 -5.933300972E+000	 -1.754323959E+001	  2.206993103E+001	 -7.773397446E+000	  2.756876469E+000	 -7.493100315E-002	 -9.727466583E+000	 -3.889674759E+001	  1.773521614E+001	 -9.807216644E+000	  3.483395576E+000	 -7.582741231E-002	 -2.965616455E+002	 -8.477130127E+002	  1.773596764E+001
   30.9125	  6.512403488E-001	 -9.533564001E-002	  0.000000000E+000	  0.000000000E+000	  1.676270485E+001	  1.950000000E+001	  1.891500000E+003	 -5.026324186E-003	  1.840852085E-003	  0.000000000E+000	 -4.637166977E+001	  3.071766968E+002	  6.990193939E+001	 -1.040074110E+000	  1.616824463E+003	 -7.611743450E+000	  1.917827026E+003	  1.922074199E+000	 -5.781437874E+000	 -1.701036835E+001	  2.255728912E+001	 -7.697380543E+000	  2.792547226E+000	 -7.780084759E-002	 -9.615744591E+000	 -3.858330917E+001	  1.805715561E+001	 -9.719370842E+000	  3.528412580E+000	 -7.868306339E-002	 -3.001579590E+002	 -8.399971313E+002	  1.805790901E+001
   30.9188	  6.515877843E-001	 -9.538216144E-002	  0.000000000E+000	  0.000000000E+000	  1.749394417E+001	  1.950000000E+001	  1.891500000E+003	 -4.979620688E-003	  1.861695433E-003	  0.000000000E+000	 -4.637353134E+001	  3.073476562E+002	  6.992562103E+001	 -1.042082787E+000	  1.616824585E+003	 -7.539682388E+000	  1.918583740E+003	  1.923364520E+000	 -5.643059731E+000	 -1.646577644E+001	  2.302909470E+001	 -7.620260239E+000	  2.827475786E+000	 -8.015671372E-002	 -9.516361237E+000	 -3.826217270E+001	  1.837632751E+001	 -9.629836082E+000	  3.572559595E+000	 -8.102458715E-002	 -3.036936951E+002	 -8.321401978E+002	  1.837708092E+001
   30.9250	  6.519405246E-001	 -9.542911500E-002	  0.000000000E+000	  0.000000000E+000	  1.822521210E+001	  1.950000000E+001	  1.891500000E+003	 -4.932094831E-003	  1.882234705E-003	  0.000000000E+000	 -4.637594223E+001	  3.075210266E+002	  6.994926453E+001	 -1.044090986E+000	  1.616824829E+003	 -7.470179081E+000	  1.919341309E+003	  1.924591303E+000	 -5.515642166E+000	 -1.590950775E+001	  2.348619270E+001	 -7.542020321E+000	  2.861776829E+000	 -8.265194297E-002	 -9.427130699E+000	 -3.793564224E+001	  1.869154549E+001	 -9.538573265E+000	  3.615814686E+000	 -8.350528032E-002	 -3.071681824E+002	 -8.241414185E+002	  1.869229317E+001
   30.9313	  6.522982717E-001	 -9.547645599E-002	  0.000000000E+000	  0.000000000E+000	  1.895645142E+001	  1.950000000E+001	  1.891500000E+003	 -4.883752204E-003	  1.902466523E-003	  0.000000000E+000	 -4.637950897E+001	  3.076966248E+002	  6.997286224E+001	 -1.045833945E+000	  1.616824951E+003	 -7.403791428E+000	  1.920099487E+003	  1.925642848E+000	 -5.407226562E+000	 -1.534177971E+001	  2.392784500E+001	 -7.462683678E+000	  2.895215034E+000	 -8.475849032E-002	 -9.355397224E+000	 -3.760219193E+001	  1.900556183E+001	 -9.445629120E+000	  3.658079624E+000	 -8.559713513E-002	 -3.105765076E+002	 -8.160029297E+002	  1.900631332E+001
   30.9375	  6.526606083E-001	 -9.552415460E-002	  0.000000000E+000	  0.000000000E+000	  1.968769073E+001	  1.950000000E+001	  1.891500000E+003	 -4.834598396E-003	  1.922386931E-003	  0.000000000E+000	 -4.638339615E+001	  3.078744202E+002	  6.999636078E+001	 -1.047656417E+000	  1.616825195E+003	 -7.339671135E+000	  1.920856689E+003	  1.927104592E+000	 -5.308546066E+000	 -1.476267529E+001	  2.435388184E+001	 -7.382269859E+000	  2.928020954E+000	 -8.659899980E-002	 -9.292560577E+000	 -3.726162338E+001	  1.931571388E+001	 -9.351018906E+000	  3.699481726E+000	 -8.742282540E-002	 -3.139240112E+002	 -8.077257690E+002	  1.931646347E+001
   30.9438	  6.530272961E-001	 -9.557217360E-002	  0.000000000E+000	  0.000000000E+000	  2.041895866E+001	  1.950000000E+001	  1.891500000E+003	 -4.784638993E-003	  1.941992668E-003	  0.000000000E+000	 -4.638813400E+001	  3.080542603E+002	  7.001985168E+001	 -1.049660683E+000	  1.616824707E+003	 -7.276416302E+000	  1.921612915E+003	  1.928536892E+000	 -5.218540192E+000	 -1.417485809E+001	  2.476411629E+001	 -7.300717354E+000	  2.960176706E+000	 -8.906732500E-002	 -9.237514496E+000	 -3.691891861E+001	  1.962200165E+001	 -9.254639626E+000	  3.740063667E+000	 -8.987618983E-002	 -3.172117615E+002	 -7.993074341E+002	  1.962274933E+001
   30.9500	  6.533979177E-001	 -9.562046826E-002	  0.000000000E+000	  0.000000000E+000	  2.115019798E+001	  1.950000000E+001	  1.891500000E+003	 -4.733880516E-003	  1.961280359E-003	  0.000000000E+000	 -4.639379883E+001	  3.082357788E+002	  7.004322815E+001	 -1.051321745E+000	  1.616825073E+003	 -7.218088627E+000	  1.922369141E+003	  1.929863334E+000	 -5.150082588E+000	 -1.357480812E+001	  2.515898705E+001	 -7.218146801E+000	  2.991395473E+000	 -9.069062769E-002	 -9.202203751E+000	 -3.656617355E+001	  1.992912292E+001	 -9.156686783E+000	  3.779595375E+000	 -9.148439020E-002	 -3.204300537E+002	 -7.907545166E+002	  1.992986870E+001
   30.9563	  6.537721753E-001	 -9.566900134E-002	  0.000000000E+000	  0.000000000E+000	  2.188143921E+001	  1.950000000E+001	  1.891500000E+003	 -4.682329483E-003	  1.980246510E-003	  0.000000000E+000	 -4.639966583E+001	  3.084188232E+002	  7.006654358E+001	 -1.053090334E+000	  1.616824829E+003	 -7.159602165E+000	  1.923123047E+003	  1.931282282E+000	 -5.086934090E+000	 -1.296634102E+001	  2.553684235E+001	 -7.134483814E+000	  3.022086382E+000	 -9.252642840E-002	 -9.171818733E+000	 -3.620962524E+001	  2.022941208E+001	 -9.057029724E+000	  3.818296671E+000	 -9.330499917E-002	 -3.235881653E+002	 -7.820639038E+002	  2.023015594E+001
   30.9625	  6.541496515E-001	 -9.571774304E-002	  0.000000000E+000	  0.000000000E+000	  2.261270523E+001	  1.950000000E+001	  1.891500000E+003	 -4.629991949E-003	  1.998887863E-003	  0.000000000E+000	 -4.640634918E+001	  3.086034546E+002	  7.008977509E+001	 -1.054760337E+000	  1.616824829E+003	 -7.103661060E+000	  1.923875977E+003	  1.932497382E+000	 -5.037332058E+000	 -1.234773540E+001	  2.589861488E+001	 -7.049773216E+000	  3.051998854E+000	 -9.422958642E-002	 -9.153640747E+000	 -3.584635544E+001	  2.052832794E+001	 -8.955753326E+000	  3.856083155E+000	 -9.499282390E-002	 -3.266817932E+002	 -7.732388916E+002	  2.052906799E+001
   30.9688	  6.545299292E-001	 -9.576665610E-002	  0.000000000E+000	  0.000000000E+000	  2.334394646E+001	  1.950000000E+001	  1.891500000E+003	 -4.576874897E-003	  2.017201157E-003	  0.000000000E+000	 -4.641387558E+001	  3.087893066E+002	  7.011291504E+001	 -1.056356907E+000	  1.616824585E+003	 -7.050589561E+000	  1.924627319E+003	  1.933799863E+000	 -5.001526833E+000	 -1.172014904E+001	  2.624309921E+001	 -6.964028835E+000	  3.081180334E+000	 -9.570622444E-002	 -9.148279190E+000	 -3.547644043E+001	  2.082298660E+001	 -8.852870941E+000	  3.892882109E+000	 -9.645405412E-002	 -3.297082214E+002	 -7.642804565E+002	  2.082372284E+001
   30.9750	  6.549126506E-001	 -9.581571072E-002	  0.000000000E+000	  0.000000000E+000	  2.407518578E+001	  1.950000000E+001	  1.891500000E+003	 -4.522985313E-003	  2.035183832E-003	  0.000000000E+000	 -4.642161179E+001	  3.089761963E+002	  7.013598633E+001	 -1.058161497E+000	  1.616824463E+003	 -6.999001026E+000	  1.925376099E+003	  1.935285330E+000	 -4.976048946E+000	 -1.108324432E+001	  2.657153320E+001	 -6.877248764E+000	  3.109616041E+000	 -9.697994590E-002	 -9.151905060E+000	 -3.509994507E+001	  2.111683464E+001	 -8.748400688E+000	  3.928840876E+000	 -9.771228582E-002	 -3.326723633E+002	 -7.551903076E+002	  2.111756706E+001
   30.9813	  6.552974582E-001	 -9.586485475E-002	  0.000000000E+000	  0.000000000E+000	  2.480645370E+001	  1.950000000E+001	  1.891500000E+003	 -4.468331113E-003	  2.052832162E-003	  0.000000000E+000	 -4.642958069E+001	  3.091639404E+002	  7.015894318E+001	 -1.059586406E+000	  1.616824341E+003	 -6.948970795E+000	  1.926123169E+003	  1.936617255E+000	 -4.959665298E+000	 -1.043846321E+001	  2.688174629E+001	 -6.789443016E+000	  3.137392282E+000	 -9.814212471E-002	 -9.163851738E+000	 -3.471773529E+001	  2.140545464E+001	 -8.642338753E+000	  3.963904381E+000	 -9.885884821E-002	 -3.355723572E+002	 -7.459689331E+002	  2.140618515E+001
   30.9875	  6.556838751E-001	 -9.591406584E-002	  0.000000000E+000	  0.000000000E+000	  2.553769302E+001	  1.950000000E+001	  1.891500000E+003	 -4.412919283E-003	  2.070143586E-003	  0.000000000E+000	 -4.643830490E+001	  3.093523254E+002	  7.018186951E+001	 -1.060986042E+000	  1.616823975E+003	 -6.899664402E+000	  1.926868042E+003	  1.937921524E+000	 -4.955640793E+000	 -9.785896301E+000	  2.717568398E+001	 -6.700594425E+000	  3.164453268E+000	 -9.923691303E-002	 -9.187088013E+000	 -3.432995605E+001	  2.169110680E+001	 -8.534712791E+000	  3.997997761E+000	 -9.993798286E-002	 -3.384050903E+002	 -7.366176758E+002	  2.169183350E+001
   30.9938	  6.560715437E-001	 -9.596331418E-002	  0.000000000E+000	  0.000000000E+000	  2.626896095E+001	  1.950000000E+001	  1.891500000E+003	 -4.356757272E-003	  2.087115077E-003	  0.000000000E+000	 -4.644693375E+001	  3.095411987E+002	  7.020470428E+001	 -1.062678099E+000	  1.616823853E+003	 -6.851446152E+000	  1.927609863E+003	  1.939594626E+000	 -4.955245495E+000	 -9.125378609E+000	  2.745259666E+001	 -6.610752106E+000	  3.190854073E+000	 -1.001251861E-001	 -9.212800026E+000	 -3.393530655E+001	  2.197539711E+001	 -8.425557137E+000	  4.031395912E+000	 -1.008105427E-001	 -3.411803589E+002	 -7.271389771E+002	  2.197611618E+001
   31.0000	  6.564600468E-001	 -9.601255506E-002	  0.000000000E+000	  0.000000000E+000	  2.700020027E+001	  1.950000000E+001	  1.891500000E+003	 -4.299853463E-003	  2.103743842E-003	  0.000000000E+000	 -4.645661926E+001	  3.097303162E+002	  7.022747040E+001	 -1.064194322E+000	  1.616823730E+003	 -6.806273460E+000	  1.928350342E+003	  1.941078067E+000	 -4.971039772E+000	 -8.457759857E+000	  2.771196175E+001	 -6.519864559E+000	  3.216432333E+000	 -1.012692750E-001	 -9.253399849E+000	 -3.353635025E+001	  2.225708961E+001	 -8.314851761E+000	  4.063755035E+000	 -1.019388810E-001	 -3.438848877E+002	 -7.175327759E+002	  2.225780487E+001
   31.0063	  6.568490267E-001	 -9.606176615E-002	  0.000000000E+000	  0.000000000E+000	  2.773144150E+001	  1.950000000E+001	  1.891500000E+003	 -4.242216237E-003	  2.120027319E-003	  0.000000000E+000	 -4.646578598E+001	  3.099194641E+002	  7.025019836E+001	 -1.065687776E+000	  1.616822998E+003	 -6.759443760E+000	  1.929087891E+003	  1.942462087E+000	 -4.985714436E+000	 -7.783920288E+000	  2.795302773E+001	 -6.427994251E+000	  3.241543293E+000	 -1.021339297E-001	 -9.292551041E+000	 -3.313019562E+001	  2.253238869E+001	 -8.202675819E+000	  4.095397472E+000	 -1.027877405E-001	 -3.465314026E+002	 -7.078024902E+002	  2.253309441E+001
   31.0125	  6.572379470E-001	 -9.611090273E-002	  0.000000000E+000	  0.000000000E+000	  2.846270752E+001	  1.950000000E+001	  1.891500000E+003	 -4.183853511E-003	  2.135962714E-003	  0.000000000E+000	 -4.647513199E+001	  3.101085815E+002	  7.027288055E+001	 -1.067225695E+000	  1.616822876E+003	 -6.714285851E+000	  1.929823730E+003	  1.943887472E+000	 -5.011538982E+000	 -7.103102684E+000	  2.817696381E+001	 -6.335127831E+000	  3.265866995E+000	 -1.028382331E-001	 -9.341425896E+000	 -3.271824646E+001	  2.280691528E+001	 -8.089020729E+000	  4.126147747E+000	 -1.034762189E-001	 -3.491121216E+002	 -6.979488525E+002	  2.280761719E+001
   31.0188	  6.576264501E-001	 -9.615994990E-002	  0.000000000E+000	  0.000000000E+000	  2.919394875E+001	  1.950000000E+001	  1.891500000E+003	 -4.124774132E-003	  2.151547465E-003	  0.000000000E+000	 -4.648496246E+001	  3.102973328E+002	  7.029553986E+001	 -1.068873167E+000	  1.616822266E+003	 -6.670175076E+000	  1.930557007E+003	  1.945337772E+000	 -5.044612408E+000	 -6.417009830E+000	  2.838277817E+001	 -6.241238117E+000	  3.289510965E+000	 -1.037871465E-001	 -9.396585464E+000	 -3.230192947E+001	  2.307774734E+001	 -7.973888397E+000	  4.156041622E+000	 -1.044093147E-001	 -3.516286926E+002	 -6.879724121E+002	  2.307844734E+001
   31.0250	  6.580141187E-001	 -9.620885551E-002	  0.000000000E+000	  0.000000000E+000	  2.992518806E+001	  1.950000000E+001	  1.891500000E+003	 -4.064986482E-003	  2.166778781E-003	  0.000000000E+000	 -4.649415588E+001	  3.104854736E+002	  7.031812286E+001	 -1.070229411E+000	  1.616822144E+003	 -6.623691082E+000	  1.931287964E+003	  1.946549058E+000	 -5.077362537E+000	 -5.725890636E+000	  2.857018852E+001	 -6.146382809E+000	  3.312662363E+000	 -1.043227911E-001	 -9.451021194E+000	 -3.187843895E+001	  2.334249687E+001	 -7.857356071E+000	  4.185184956E+000	 -1.049291193E-001	 -3.540852356E+002	 -6.778773193E+002	  2.334318924E+001
   31.0312	  6.584005356E-001	 -9.625760466E-002	  0.000000000E+000	  0.000000000E+000	  3.065645599E+001	  1.950000000E+001	  1.891500000E+003	 -4.004499875E-003	  2.181654796E-003	  0.000000000E+000	 -4.650395203E+001	  3.106729736E+002	  7.034073639E+001	 -1.071848392E+000	  1.616821777E+003	 -6.581041813E+000	  1.932017334E+003	  1.948034048E+000	 -5.120142937E+000	 -5.027476311E+000	  2.874077797E+001	 -6.050562859E+000	  3.334962130E+000	 -1.047341302E-001	 -9.513613701E+000	 -3.144796371E+001	  2.360991669E+001	 -7.739449024E+000	  4.213522911E+000	 -1.053246334E-001	 -3.564781799E+002	 -6.676647339E+002	  2.361060143E+001
   31.0375	  6.587852836E-001	 -9.630615264E-002	  0.000000000E+000	  0.000000000E+000	  3.138769531E+001	  1.950000000E+001	  1.891500000E+003	 -3.943323158E-003	  2.196172485E-003	  0.000000000E+000	 -4.651234436E+001	  3.108595276E+002	  7.036330414E+001	 -1.073429585E+000	  1.616821289E+003	 -6.532137871E+000	  1.932743286E+003	  1.949458361E+000	 -5.156678677E+000	 -4.327363491E+000	  2.889218140E+001	 -5.953720570E+000	  3.356909275E+000	 -1.053172499E-001	 -9.570123672E+000	 -3.101475525E+001	  2.386774635E+001	 -7.620103836E+000	  4.241184235E+000	 -1.058919728E-001	 -3.588139648E+002	 -6.573336182E+002	  2.386842155E+001
   31.0438	  6.591680050E-001	 -9.635448456E-002	  0.000000000E+000	  0.000000000E+000	  3.211893463E+001	  1.950000000E+001	  1.891500000E+003	 -3.881465411E-003	  2.210329985E-003	  0.000000000E+000	 -4.652136230E+001	  3.110449524E+002	  7.038591003E+001	 -1.075112462E+000	  1.616821167E+003	 -6.485814571E+000	  1.933468628E+003	  1.950738907E+000	 -5.200419426E+000	 -3.621979237E+000	  2.902581024E+001	 -5.855919361E+000	  3.378163338E+000	 -1.059760898E-001	 -9.632719040E+000	 -3.057495117E+001	  2.412339592E+001	 -7.499427319E+000	  4.267975807E+000	 -1.065350473E-001	 -3.610840454E+002	 -6.468885498E+002	  2.412406349E+001
   31.0500	  6.595482230E-001	 -9.640255570E-002	  0.000000000E+000	  0.000000000E+000	  3.285020447E+001	  1.950000000E+001	  1.891500000E+003	 -3.818936646E-003	  2.224124735E-003	  0.000000000E+000	 -4.653024292E+001	  3.112289734E+002	  7.040853119E+001	 -1.076629877E+000	  1.616820923E+003	 -6.438383102E+000	  1.934191406E+003	  1.952276707E+000	 -5.244738102E+000	 -2.911996126E+000	  2.914100075E+001	 -5.757189274E+000	  3.398777723E+000	 -1.059149653E-001	 -9.694781303E+000	 -3.012707710E+001	  2.437742233E+001	 -7.377478600E+000	  4.294095993E+000	 -1.064581871E-001	 -3.632955933E+002	 -6.363324585E+002	  2.437808037E+001
